,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư,Vĩ độ,Kinh độ,Nội thất,Actual,Predicted
1085,104.0,3.0,2.0,25.0,21.012432098388697,105.76739501953101,1.0,3800000000.0,3042616941.5
1086,78.23,3.0,2.0,1.0,20.97677351314482,105.81010627746569,1.0,2550000000.0,2066407229.5
1087,35.0,2.0,2.0,1.0,21.0117028,105.8368627,0.0,500000000.0,962401349.5
1088,118.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,5450000000.0,4876236137.5
1089,65.0,2.0,2.0,20.0,21.033617019653303,105.790916442871,0.0,1950000000.0,2230557421.5
1090,110.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,3650000000.0,4791777053.5
1091,33.0,1.0,1.0,1.0,21.0713761,105.7943322,1.0,550000000.0,236748141.5
1092,64.0,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,940000000.0,1080688309.5
1093,70.0,2.0,2.0,1.0,21.0404987335205,105.90479278564501,1.0,1330000000.0,1916678121.5
1094,67.12,2.0,1.0,78.0,21.081007003784197,105.81809234619101,1.0,2400000000.0,1982064349.5
1095,52.0,2.0,1.0,1.0,20.956588745117198,105.844886779785,0.0,1483000000.0,1558483881.5
1096,110.0,3.0,2.0,19.0,21.0360012054443,105.78246307372999,1.0,4800000000.0,3704269981.5
1097,35.0,1.0,1.0,1.0,21.0377412,105.80082040000002,0.0,650000000.0,1041385741.5
1098,68.9,2.0,2.0,734.0,20.998958587646502,105.788032531738,0.0,3000000000.0,2538243869.5
1099,149.0,3.0,2.0,4.0,21.0211429595947,105.80934906005899,0.0,4150000000.0,6337148649.5
1100,75.0,2.0,1.0,93.0,20.9830436706543,105.757339477539,0.0,1900000000.0,1219353557.5
1101,153.0,3.0,3.0,62.0,21.0294971466064,105.82706451416,0.0,13000000000.0,7344208849.5
1102,200.0,4.0,4.0,734.0,21.002666473388697,105.8154296875,0.0,8000000000.0,9881984741.5
1103,60.0,2.0,2.0,24.0,20.957574844360398,105.806900024414,1.0,1050000000.0,1262158529.5
1104,65.0,2.0,1.0,6.0,20.9819164276123,105.74249267578101,1.0,1400000000.0,1324846713.5
1105,127.0,3.0,3.0,59.0,20.9865188598633,105.78639984130899,1.0,3200000000.0,3747267557.5
1106,104.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,3136000000.0,3563101585.5
1107,112.9,3.0,2.0,34.0,21.0371532440186,105.786338806152,1.0,3529000000.0,3963521621.5
1108,72.0,2.0,1.0,123.0,20.9644546508789,105.83135986328101,0.0,1850000000.0,1794561597.5
1109,117.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3950000000.0,4573126337.5
1110,73.4,2.0,2.0,28.0,20.999645233154297,105.79938507080078,0.0,2690000000.0,2395072017.5
1111,93.1,2.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2750000000.0,2985716649.5
1112,117.0,3.0,2.0,93.0,20.983570098877,105.772262573242,1.0,1430000000.0,2393764041.5
1113,130.0,4.0,3.0,734.0,21.0317993164063,105.814193725586,0.0,8000000000.0,9057153449.5
1114,68.0,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1200000000.0,1158913761.5
1115,162.0,3.0,3.0,65.0,21.0116748809814,105.86267852783199,0.0,9200000000.0,7097847189.5
1116,80.0,3.0,2.0,50.0,20.969203948974602,105.876914978027,1.0,1750000000.0,1801704401.5
1117,116.7,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,4300000000.0,3929579617.5
1118,84.0,2.0,2.0,53.0,21.029411315918,105.768753051758,0.0,3545000000.0,2785732621.5
1119,66.7,2.0,2.0,1.0,20.968147100000003,105.7549524,1.0,1400000000.0,1330099901.5
1120,55.0,2.0,1.0,734.0,21.0065288543701,105.753555297852,0.0,1649000000.0,1637257813.5
1121,67.0,2.0,2.0,83.0,20.9642238616943,105.82318115234399,1.0,1900000000.0,1491277057.5
1122,94.0,3.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1650000000.0,1772585197.5
1123,52.0,2.0,1.0,4.0,20.9264602661133,105.71282958984399,0.0,630000000.0,1361221317.5
1124,70.0,2.0,2.0,6.0,20.9989376068115,105.880195617676,1.0,1770000000.0,2145503437.5
1125,68.0,2.0,2.0,7.0,20.9397029876709,105.787254333496,0.0,940000000.0,1003810429.5
1126,79.9,3.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,2300000000.0,1542798249.5
1127,56.0,2.0,2.0,734.0,20.998958587646502,105.788032531738,0.0,2500000000.0,2508555949.5
1128,80.64,2.0,2.0,28.0,20.9996452331543,105.799385070801,1.0,2450000000.0,2714579453.5
1129,78.0,2.0,2.0,65.0,21.0116748809814,105.86267852783199,0.0,4350000000.0,2900529481.5
1130,68.0,2.0,2.0,59.0,20.987026214599602,105.786834716797,1.0,2300000000.0,1837537745.5
1131,29.9,2.0,2.0,734.0,20.998958587646502,105.788032531738,0.0,960000000.0,2724856105.5
1132,88.0,3.0,2.0,20.0,21.0443725585938,105.80323028564501,1.0,3500000000.0,3235824509.5
1133,124.8,2.0,2.0,144.0,21.0786514282227,105.802612304688,0.0,6400000000.0,7221855321.5
1134,97.88,3.0,2.0,50.0,20.965379714965803,105.850639343262,1.0,2900000000.0,2617779825.5
1135,117.0,3.0,2.0,93.0,20.983570098877,105.772262573242,1.0,1500000000.0,2393764041.5
1136,119.0,3.0,2.0,67.0,21.072135925293,105.810997009277,1.0,3600000000.0,4511212641.5
1137,128.4,3.0,2.0,5.0,21.00048828125,105.807159423828,1.0,3700000000.0,4536566173.5
1138,79.2,2.0,2.0,33.0,20.9605541229248,105.845962524414,1.0,1860000000.0,1862714509.5
1139,58.7,2.0,2.0,24.0,20.957574844360398,105.806900024414,0.0,850000000.0,1546977597.5
1140,143.0,3.0,3.0,111.0,21.0403366088867,105.76758575439501,0.0,3300000000.0,5328097805.5
1141,122.0,3.0,2.0,1.0,21.047119140625,105.78136444091801,0.0,3300000000.0,3635687877.5
1142,47.1,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1200000000.0,1099901345.5
1143,125.0,3.0,2.0,5.0,21.000291824340803,105.81600952148399,1.0,5200000000.0,4611901173.5
1144,118.0,3.0,2.0,27.0,21.06853675842289,105.802764892578,1.0,4900000000.0,3920491245.5
1145,66.8,2.0,2.0,23.0,21.0523986816406,105.78018188476601,0.0,2000000000.0,2095049033.5
1146,114.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2900000000.0,2751471401.5
1147,104.0,3.0,2.0,1.0,20.9439792633057,105.855438232422,1.0,2400000000.0,2428093953.5
1148,79.3,2.0,2.0,6.0,20.959997177124,105.798553466797,0.0,1250000000.0,1483502629.5
1149,130.0,2.0,3.0,734.0,21.0317993164063,105.814193725586,0.0,10200000000.0,8595600821.5
1150,65.0,2.0,2.0,13.0,21.0505809783936,105.79224395752001,0.0,2600000000.0,2072891793.5
1151,67.0,2.0,2.0,123.0,20.963314056396502,105.82673645019501,1.0,1200000000.0,1453358413.5
1152,103.0,3.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,2800000000.0,3098658537.5
1153,133.0,4.0,2.0,2.0,21.0410137176514,105.76511383056601,1.0,2600000000.0,2643359149.5
1154,78.0,2.0,1.0,69.0,21.0443172454834,105.877861022949,1.0,2700000000.0,2837398669.5
1155,85.5,2.0,2.0,1.0,20.9974040985107,105.804061889648,0.0,2600000000.0,2693163669.5
1156,115.0,3.0,2.0,1.0,21.048288345336896,105.87445068359399,1.0,3272000000.0,4450090029.5
1157,93.5,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,3000000000.0,3310970705.5
1158,95.0,2.0,2.0,3.0,20.9965934753418,105.798934936523,0.0,2950000000.0,2879653917.5
1159,83.0,2.0,2.0,7.0,20.9992942810059,105.80495452880899,0.0,2900000000.0,2681706697.5
1160,88.55,3.0,2.0,45.0,20.9824485778809,105.782279968262,0.0,2400000000.0,2421562521.5
1161,121.0,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,4000000000.0,5292904873.5
1162,94.0,3.0,2.0,9.0,21.0020389556885,105.80166625976601,1.0,2600000000.0,3136454685.5
1163,127.0,4.0,2.0,11.0,21.0296936035156,105.82151031494101,0.0,6600000000.0,4517185425.5
1164,115.0,4.0,3.0,734.0,20.998958587646502,105.788032531738,1.0,6200000000.0,5539971985.5
1165,83.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,2950000000.0,2949638893.5
1166,46.0,2.0,1.0,1.0,21.0309274,105.7840373,1.0,600000000.0,1515141669.5
1167,68.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2500000000.0,2383567329.5
1168,66.0,2.0,2.0,1.0,21.0292072296143,105.764450073242,1.0,1840000000.0,2212321741.5
1169,60.0,3.0,1.0,1.0,21.006306643757103,105.835506754658,0.0,1700000000.0,805701497.5
1170,78.47,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,2500000000.0,2561671093.5
1171,74.0,2.0,2.0,118.0,21.0495662689209,105.778594970703,1.0,2400000000.0,3123155205.5
1172,106.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,4160000000.0,4313074337.5
1173,145.0,3.0,2.0,65.0,21.04117202758789,105.825096130371,0.0,14500000000.0,7634936521.5
1174,90.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,0.0,3100000000.0,2931369677.5
1175,100.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,0.0,3600000000.0,3701537401.5
1176,63.3,2.0,2.0,34.0,21.0277194976807,105.78589630127001,1.0,2800000000.0,2206237701.5
1177,119.0,3.0,2.0,734.0,21.0229530334473,105.809814453125,1.0,8900000000.0,6596720569.5
1178,102.0,3.0,3.0,734.0,21.0365676879883,105.760482788086,1.0,4300000000.0,4519657941.5
1179,69.0,2.0,2.0,734.0,21.0065288543701,105.753555297852,0.0,1900000000.0,1065815845.5
1180,31.0,1.0,1.0,1.0,21.026101500000006,105.823328,0.0,2200000000.0,832289597.5
1181,93.0,3.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,4800000000.0,4527589989.5
1182,82.0,2.0,2.0,7.0,21.0661869049072,105.801162719727,1.0,2900000000.0,2672677113.5
1183,80.6,2.0,2.0,59.0,20.9865188598633,105.78639984130899,1.0,2400000000.0,2245351089.5
1184,86.0,3.0,2.0,22.0,21.035120010376,105.767433166504,1.0,2900000000.0,2944945125.5
1185,121.0,3.0,2.0,7.0,21.035104751586896,105.76554107666,1.0,3800000000.0,3277652805.5
1186,121.0,3.0,2.0,54.0,20.9972763061523,105.80298614502001,1.0,4600000000.0,4111743273.5
1187,82.0,2.0,2.0,54.0,20.9972763061523,105.80298614502001,1.0,2800000000.0,2770183341.5
1188,51.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,1850000000.0,2013295213.5
1189,65.0,2.0,2.0,1.0,20.94340927685614,105.85491838749695,0.0,1500000000.0,1723267509.5
1190,75.0,2.0,2.0,16.0,20.973093032836896,105.83837127685499,0.0,2000000000.0,2069644353.5
1191,70.0,2.0,2.0,33.0,21.028190612793,105.779197692871,0.0,2140000000.0,2388797121.5
1192,106.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,4500000000.0,4297702657.5
1193,82.2,3.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,2800000000.0,2767736517.5
1194,68.0,2.0,2.0,16.0,21.082349777221697,105.871757507324,1.0,1760000000.0,1780902341.5
1195,127.0,3.0,2.0,15.0,20.9663372039795,105.77752685546899,1.0,2400000000.0,1807999897.5
1196,112.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,5200000000.0,4644890053.5
1197,82.0,2.0,2.0,83.0,21.0701694488525,105.906837463379,1.0,1850000000.0,2352657793.5
1198,75.0,2.0,2.0,11.0,21.0296936035156,105.82151031494101,0.0,4000000000.0,2728686945.5
1199,110.0,3.0,2.0,6.0,21.0300979614258,105.761878967285,1.0,3134000000.0,3061146885.5
1200,50.5,1.0,1.0,123.0,20.9644546508789,105.83135986328101,1.0,1200000000.0,1139420401.5
1201,104.4,3.0,2.0,12.0,21.006311416626,105.807479858398,1.0,4176000000.0,3714445457.5
1202,104.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,3000000000.0,3569399853.5
1203,69.05,2.0,2.0,1.0,20.9739685058594,105.82169342041,1.0,2200000000.0,1897724577.5
1204,50.0,2.0,1.0,13.0,21.0505809783936,105.79224395752001,0.0,1550000000.0,1720655845.5
1205,110.0,3.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,3300000000.0,3729812409.5
1206,55.0,1.0,1.0,734.0,20.994333267211896,105.86756134033199,1.0,1800000000.0,2579756521.5
1207,68.1,2.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,3200000000.0,3023899265.5
1208,168.0,3.0,2.0,67.0,21.0639667510986,105.805503845215,1.0,5500000000.0,7390889537.5
1209,86.0,2.0,2.0,67.0,21.0639667510986,105.805503845215,0.0,3400000000.0,3467433821.5
1210,87.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,3200000000.0,3471317017.5
1211,74.0,2.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2240000000.0,1900873485.5
1212,326.0,4.0,4.0,25.0,21.012432098388697,105.76739501953101,1.0,20000000000.0,11672567725.5
1213,98.6,3.0,2.0,33.0,20.9605541229248,105.845962524414,0.0,2800000000.0,2722136477.5
1214,94.0,2.0,2.0,53.0,21.029411315918,105.768753051758,1.0,3690000000.0,3402755805.5
1215,80.0,2.0,2.0,44.0,21.064998626709002,105.80028533935499,1.0,2100000000.0,2959756397.5
1216,61.0,2.0,2.0,6.0,21.1250171661377,105.836883544922,1.0,1450000000.0,472751677.5
1217,59.0,2.0,1.0,69.0,21.0443172454834,105.87786102294922,1.0,2100000000.0,1541175601.5
1218,250.0,3.0,3.0,178.0,21.069709777832,105.811210632324,0.0,24500000000.0,23084448297.5
1219,62.3,2.0,2.0,118.0,20.979537963867198,105.84161376953101,0.0,1850000000.0,1947252057.5
1220,83.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,3100000000.0,3266734525.5
1221,65.0,2.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,1950000000.0,2246377129.5
1222,65.0,2.0,2.0,62.0,21.0160980224609,105.79248809814501,0.0,2300000000.0,2355195913.5
1223,92.0,2.0,2.0,1.0,21.0182209014893,105.824096679688,1.0,4900000000.0,3602733433.5
1224,107.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2900000000.0,2650084905.5
1225,102.0,2.0,2.0,10.0,21.0124912261963,105.811317443848,0.0,4000000000.0,3767759525.5
1226,133.7,4.0,3.0,1.0,21.047119140625,105.78136444091801,1.0,3450000000.0,4315976113.5
1227,150.0,4.0,3.0,27.0,20.9945335388184,105.789390563965,1.0,4200000000.0,4873371409.5
1228,44.0,1.0,1.0,24.0,20.957574844360398,105.806900024414,1.0,545000000.0,800412453.5
1229,64.7,2.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1270000000.0,1500471225.5
1230,105.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,4620000000.0,4277951565.5
1231,143.0,4.0,3.0,734.0,20.994333267211896,105.86756134033199,0.0,7000000000.0,6348505161.5
1232,85.0,3.0,2.0,15.0,20.9945850372314,105.86339569091801,1.0,1900000000.0,2544303405.5
1233,69.0,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1200000000.0,1177050837.5
1234,85.7,3.0,2.0,34.0,21.0277194976807,105.78589630127001,0.0,4789000000.0,2981603697.5
1235,130.0,3.0,3.0,21.0,20.9838600158691,105.84660339355499,0.0,3750000000.0,4036729045.5
1236,75.35,2.0,2.0,51.0,20.976398468017603,105.814575195313,1.0,1800000000.0,2030090365.5
1237,97.0,2.0,2.0,62.0,20.9599075317383,105.76819610595699,1.0,1835000000.0,761515713.5
1238,100.0,3.0,2.0,734.0,21.0190830230713,105.78173065185499,1.0,4500000000.0,4618558417.5
1239,56.2,2.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,1060000000.0,1312404585.5
1240,75.0,2.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,2120000000.0,2183053137.5
1241,117.0,3.0,2.0,1.0,21.0029863,105.865675,1.0,2800000000.0,4602165349.5
1242,100.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,2700000000.0,3466894593.5
1243,80.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3350000000.0,2923519289.5
1244,60.0,2.0,2.0,1.0,21.0157884,105.8120464,0.0,2500000000.0,2006107797.5
1245,105.0,3.0,2.0,25.0,21.012432098388697,105.76739501953101,1.0,3500000000.0,3057311421.5
1246,66.0,2.0,2.0,123.0,20.96473503112789,105.826362609863,1.0,940000000.0,1455294369.5
1247,103.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3600000000.0,3756467617.5
1248,48.86,2.0,1.0,4.0,20.9264602661133,105.71282958984399,1.0,606000000.0,1433634541.5
1249,67.0,2.0,2.0,4.0,20.9993877410889,105.807266235352,1.0,1650000000.0,2130519017.5
1250,76.0,3.0,2.0,123.0,20.963314056396502,105.82673645019501,1.0,1350000000.0,1406582389.5
1251,117.0,3.0,2.0,59.0,20.987026214599602,105.786834716797,1.0,4250000000.0,3121974977.5
1252,73.6,3.0,2.0,44.0,20.9732913970947,105.82000732421899,1.0,1450000000.0,1617030157.5
1253,59.0,2.0,2.0,734.0,21.0065288543701,105.753555297852,1.0,1660000000.0,1091601565.5
1254,70.0,2.0,2.0,23.0,21.0555438995361,105.805130004883,1.0,3650000000.0,2491122173.5
1255,82.0,2.0,2.0,78.0,21.081007003784197,105.81809234619101,0.0,3200000000.0,3165708833.5
1256,69.0,2.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,2020000000.0,2408949549.5
1257,110.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,4360000000.0,4399665061.5
1258,69.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2400000000.0,2420889841.5
1259,73.0,2.0,2.0,59.0,20.987026214599602,105.786834716797,1.0,2500000000.0,2014914421.5
1260,96.0,2.0,2.0,65.0,21.04117202758789,105.825096130371,0.0,7200000000.0,4408860693.5
1261,53.0,1.0,1.0,734.0,20.9947910308838,105.86784362792999,1.0,1950000000.0,2510834001.5
1262,80.0,2.0,2.0,734.0,21.0365676879883,105.760482788086,1.0,2900000000.0,3046203041.5
1263,128.0,3.0,2.0,19.0,21.0190162658691,105.79320526122999,1.0,3700000000.0,4539851657.5
1264,89.0,2.0,2.0,1.0,20.998046875,105.80354309082001,0.0,2800000000.0,2804540353.5
1265,51.0,2.0,1.0,21.0,20.9846420288086,105.77471923828101,0.0,1090000000.0,1758830505.5
1266,103.0,3.0,2.0,16.0,20.973093032836896,105.83837127685499,1.0,2700000000.0,3120687621.5
1267,71.0,2.0,2.0,67.0,21.0187587738037,105.794776916504,0.0,2950000000.0,2662265529.5
1268,69.0,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,1900000000.0,1444706197.5
1269,45.76,1.0,1.0,144.0,20.992605209350604,105.870330810547,1.0,1500000000.0,1340309337.5
1270,70.0,2.0,2.0,1.0,21.0889072418213,105.79418182372999,1.0,2000000000.0,1533596433.5
1271,72.0,2.0,2.0,13.0,21.022161483764602,105.771797180176,0.0,1800000000.0,2273897741.5
1272,80.0,3.0,2.0,22.0,21.035120010376,105.767433166504,1.0,2700000000.0,2852846801.5
1273,65.0,2.0,2.0,6.0,20.9819164276123,105.74249267578101,0.0,1350000000.0,1520061985.5
1274,100.0,3.0,2.0,8.0,21.003246307373,105.80506134033199,1.0,2900000000.0,3443777397.5
1275,63.87,2.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,2500000000.0,2182768673.5
1276,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1550000000.0,1400338129.5
1277,62.0,2.0,2.0,38.0,20.9733200073242,105.778282165527,0.0,1600000000.0,1585220081.5
1278,120.0,3.0,2.0,67.0,21.072135925293,105.810997009277,1.0,3400000000.0,4553667241.5
1279,63.0,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,2000000000.0,1673751269.5
1280,63.5,2.0,2.0,59.0,21.074520111084002,105.700225830078,1.0,1150000000.0,1168714173.5
1281,103.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3800000000.0,3756467617.5
1282,120.0,2.0,2.0,734.0,20.9965782165527,105.865196228027,0.0,5720000000.0,4190246789.5
1283,69.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2850000000.0,2420889841.5
1284,5.0,5.0,5.0,9.0,5.0,5.0,1.0,5.0,3478437.0
1285,80.0,3.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,3000000000.0,2666021589.5
1286,76.0,2.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1270000000.0,1611333169.5
1287,70.0,2.0,2.0,33.0,21.028190612793,105.779197692871,1.0,2050000000.0,2483017001.5
1288,97.0,2.0,2.0,33.0,21.034498214721697,105.795516967773,0.0,3100000000.0,3757473017.5
1289,103.0,3.0,2.0,734.0,21.0190830230713,105.78173065185499,1.0,5000000000.0,4659881213.5
1290,123.0,3.0,2.0,15.0,21.008962631225604,105.793128967285,0.0,3650000000.0,4224408361.5
1291,81.88,3.0,2.0,118.0,21.0495662689209,105.778594970703,0.0,2900000000.0,3314922893.5
1292,84.5,2.0,2.0,27.0,21.06853675842289,105.802764892578,0.0,3700000000.0,2715313985.5
1293,76.0,2.0,2.0,34.0,21.0371532440186,105.786338806152,0.0,3079000000.0,2683321517.5
1294,94.1,3.0,2.0,3.0,21.031179428100604,105.77904510497999,1.0,2200000000.0,3191408185.5
1295,83.4,3.0,2.0,20.0,21.0374660491943,105.907508850098,0.0,2080000000.0,2426376341.5
1296,71.22,2.0,2.0,51.0,20.9962978363037,105.805633544922,1.0,2350000000.0,2271434013.5
1297,87.77,2.0,2.0,178.0,21.069709777832,105.811210632324,0.0,3500000000.0,5045061957.5
1298,92.0,3.0,2.0,734.0,20.998958587646502,105.788032531738,1.0,4500000000.0,3872330729.5
1299,78.0,2.0,2.0,17.0,20.984340667724602,105.776809692383,1.0,2400000000.0,2048430965.5
1300,57.5,2.0,2.0,1.0,20.9643268585205,105.749549865723,1.0,1250000000.0,1215342525.5
1301,61.39,2.0,2.0,1.0,20.9739685058594,105.82169342041,1.0,2100000000.0,1633357713.5
1302,76.0,2.0,1.0,38.0,20.9834575653076,105.78564453125,1.0,1750000000.0,1668364905.5
1303,82.0,2.0,2.0,78.0,21.08196803606669,105.812255859375,0.0,3150000000.0,3077637329.5
1304,116.0,2.0,2.0,1.0,21.0113620758057,105.850616455078,1.0,10500000000.0,4662407441.5
1305,45.0,1.0,1.0,123.0,20.963314056396502,105.82673645019501,1.0,800000000.0,959432881.5
1306,90.0,3.0,2.0,33.0,20.9906997680664,105.814277648926,0.0,2900000000.0,2949347109.5
1307,31.2,2.0,2.0,1.0,21.0024147033691,105.964111328125,0.0,850000000.0,2996721329.5
1308,146.0,3.0,3.0,59.0,20.9760246276855,105.761596679688,1.0,2250000000.0,2339561625.5
1309,132.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,5600000000.0,6003462281.5
1310,90.0,3.0,2.0,1.0,20.9947719573975,105.80612945556601,1.0,2900000000.0,2883300241.5
1311,84.0,3.0,2.0,20.0,21.0374660491943,105.907508850098,0.0,2060000000.0,2460690413.5
1312,56.0,2.0,1.0,93.0,20.983570098877,105.772262573242,1.0,950000000.0,1205048765.5
1313,128.9,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,3875000000.0,4149476977.5
1314,153.0,4.0,2.0,67.0,21.072135925293,105.810997009277,1.0,4100000000.0,5132431833.5
1315,94.0,3.0,2.0,9.0,21.0576000213623,105.88459777832001,0.0,2250000000.0,3202426565.5
1316,80.0,3.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,2800000000.0,2554945873.5
1317,38.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,1450000000.0,1482002413.5
1318,76.0,2.0,2.0,83.0,21.0701694488525,105.906837463379,1.0,1700000000.0,2197086605.5
1319,109.0,3.0,2.0,58.0,21.053024291992198,105.798637390137,1.0,5500000000.0,4159698849.5
1320,118.91,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,2800000000.0,3900660273.5
1321,94.0,2.0,2.0,53.0,21.029411315918,105.768753051758,1.0,3400000000.0,3402755805.5
1322,80.0,3.0,2.0,1.0,21.0024147033691,105.964111328125,0.0,2280000000.0,1471590493.5
1323,81.5,2.0,2.0,93.0,21.050373077392603,105.784843444824,1.0,2300000000.0,3419447105.5
1324,145.0,4.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,5800000000.0,6244851109.5
1325,122.0,3.0,2.0,1.0,20.998046875,105.80354309082001,0.0,3800000000.0,4193242885.5
1326,66.8,2.0,2.0,23.0,21.0523986816406,105.78018188476601,0.0,2050000000.0,2095049033.5
1327,94.5,3.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,2650000000.0,2762098793.5
1328,60.8,2.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1300000000.0,1454328125.5
1329,75.58,2.0,2.0,1.0,20.9739685058594,105.82169342041,1.0,2100000000.0,2099563261.5
1330,146.0,3.0,2.0,50.0,20.9698810577393,105.87168121337902,0.0,2150000000.0,4834858585.5
1331,70.0,2.0,2.0,1.0,21.0593363,105.725473,1.0,1100000000.0,1667213853.5
1332,90.0,3.0,1.0,1.0,21.0219033,105.8157732,0.0,1980000000.0,2696830433.5
1333,88.6,2.0,2.0,15.0,21.0292377471924,105.79385375976601,1.0,2650000000.0,3395194433.5
1334,46.0,1.0,1.0,1.0,21.0240985655322,105.83188300950899,1.0,800000000.0,1269509909.5
1335,77.0,2.0,1.0,123.0,20.962467193603498,105.79236602783199,0.0,1160000000.0,1201478505.5
1336,102.0,3.0,2.0,23.0,21.0523986816406,105.78018188476601,1.0,3200000000.0,3334205369.5
1337,98.7,2.0,2.0,44.0,20.9732913970947,105.82000732421899,0.0,2550000000.0,2330249757.5
1338,85.6,2.0,2.0,10.0,20.961841583252,105.79552459716801,1.0,1300000000.0,1664757709.5
1339,142.7,3.0,3.0,178.0,21.0194931030273,105.82234191894501,0.0,6800000000.0,7382244513.5
1340,53.0,1.0,1.0,734.0,20.9947910308838,105.86784362792999,1.0,2000000000.0,2510834001.5
1341,76.0,3.0,3.0,123.0,20.96473503112793,105.82636260986328,1.0,1260000000.0,1036930997.5
1342,85.0,3.0,2.0,734.0,20.998958587646502,105.788032531738,1.0,4100000000.0,3904495453.5
1343,71.2,2.0,2.0,51.0,20.9962978363037,105.805633544922,1.0,2300000000.0,2270498989.5
1344,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,1.0,5300000000.0,4887916213.5
1345,93.0,2.0,2.0,65.0,21.0116748809814,105.86267852783199,1.0,4900000000.0,3588753633.5
1346,67.0,2.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,2700000000.0,2569506197.5
1347,80.0,2.0,2.0,54.0,20.9972763061523,105.80298614502001,0.0,2650000000.0,2657312377.5
1348,59.0,2.0,2.0,1.0,20.959905624389602,105.791801452637,1.0,1650000000.0,1292500913.5
1349,63.0,2.0,2.0,62.0,21.0160980224609,105.79248809814501,0.0,2250000000.0,2277238617.5
1350,93.83,3.0,2.0,50.0,20.970058441162106,105.87777709960899,1.0,2650000000.0,2492197265.5
1351,36.0,1.0,1.0,734.0,21.0197982788086,105.780708312988,1.0,1750000000.0,1740819093.5
