Giá,Diện tích,Số phòng ngủ,Số toilet,Hướng nhà,Hướng ban công,Nội thất,Chủ đầu tư,Vĩ độ,Kinh độ
1200000000.0,76.0,3,2,7,6,1,272,20.96473503112789,105.826362609863
2300000000.0,78.0,2,2,8,5,1,220,21.0403366088867,105.76758575439501
1500000000.0,37.0,1,1,8,5,0,358,21.0058059692383,105.79437255859399
2750000000.0,93.1,3,2,6,7,1,1,21.0004196166992,105.803436279297
3190000000.0,110.0,3,2,4,8,1,220,21.0403366088867,105.76758575439501
1290000000.0,66.8,2,2,2,1,1,1,21.0798377990723,105.78685760497999
2250000000.0,84.0,2,2,7,6,1,220,21.0403366088867,105.76758575439501
2200000000.0,98.0,3,2,7,6,1,175,20.9796447753906,105.792343139648
2200000000.0,70.0,2,2,8,5,0,71,20.997150421142603,105.82169342041
2990000000.0,80.0,2,2,5,8,1,1399,21.0365676879883,105.760482788086
4200000000.0,192.0,4,3,7,6,1,175,20.9796447753906,105.792343139648
2100000000.0,68.0,2,2,7,6,1,37,21.0304050445557,105.777030944824
958000000.0,49.5,1,2,6,8,0,21,21.036306381225604,105.933120727539
1900000000.0,66.8,2,2,6,7,1,46,21.0523986816406,105.78018188476601
1550000000.0,69.72,2,2,8,5,0,1,20.970882100000004,105.83512830000001
3500000000.0,110.0,3,3,8,5,1,16,21.035104751586896,105.76554107666
2600000000.0,91.2,2,2,7,6,0,1,21.0004196166992,105.803436279297
3500000000.0,112.0,3,2,8,5,1,220,21.0403366088867,105.76758575439501
4500000000.0,103.0,3,2,8,5,0,263,21.0919170379639,105.78500366210899
3700000000.0,121.0,3,2,7,6,0,1,20.998046875,105.80354309082001
1080000000.0,56.0,2,1,6,7,1,182,20.9766731262207,105.761581420898
3100000000.0,86.0,2,2,6,7,1,133,21.0639667510986,105.805503845215
3700000000.0,97.6,3,2,6,7,1,263,21.0919170379639,105.78500366210899
3600000000.0,99.81,3,2,4,3,1,146,21.081007003784197,105.81809234619101
3600000000.0,98.0,3,2,6,7,1,263,21.0919170379639,105.78500366210899
3700000000.0,145.0,3,2,6,7,1,139,21.072135925293,105.810997009277
2700000000.0,69.0,2,2,8,5,0,77,21.004817962646502,105.804672241211
2800000000.0,63.3,2,2,8,5,0,59,21.0277194976807,105.78589630127001
4400000000.0,103.4,3,2,8,5,1,98,21.029411315918,105.768753051758
1600000000.0,83.0,2,2,8,5,1,10,21.039476394653303,105.905860900879
3600000000.0,84.0,2,2,8,5,1,98,21.029411315918,105.768753051758
5100000000.0,147.9,4,3,8,5,1,133,21.0639667510986,105.805503845215
3500000000.0,112.0,3,2,8,5,1,14,21.0300979614258,105.761878967285
5000000000.0,129.0,4,3,8,5,0,263,21.03342628479,105.77883148193399
3300000000.0,131.7,3,3,8,5,1,34,20.984340667724602,105.776809692383
3400000000.0,94.3,2,2,1,3,1,1399,20.9947910308838,105.86784362792999
4200000000.0,109.0,3,2,1,2,0,36,20.9981651306152,105.80150604247999
3180000000.0,94.0,3,2,1,2,0,98,21.029411315918,105.768753051758
3600000000.0,97.0,2,2,2,6,1,1399,20.9947910308838,105.86784362792999
2900000000.0,81.1,3,2,8,8,1,33,21.0371780395508,105.87306976318399
3200000000.0,100.0,2,2,8,5,0,40,21.0190162658691,105.79320526122999
3500000000.0,112.0,3,2,8,5,1,46,21.0523986816406,105.78018188476601
3000000000.0,97.88,3,2,7,6,1,98,20.965379714965803,105.850639343262
2900000000.0,95.0,3,2,7,6,1,98,20.965379714965803,105.850639343262
3540000000.0,106.45,2,2,7,6,1,98,20.973714918489,105.880508422852
2000000000.0,53.62,1,1,7,6,1,98,20.965379714965803,105.850639343262
3200000000.0,70.0,2,2,3,4,1,60,21.0371532440186,105.786338806152
3200000000.0,93.2,3,2,6,7,0,1,21.0004196166992,105.803436279297
3350000000.0,97.0,3,2,8,5,0,48,20.9996452331543,105.799385070801
2200000000.0,100.0,3,2,8,5,1,1,21.030112097075826,105.75975695338923
1074000000.0,58.55,2,1,7,6,1,22,20.9753150939941,105.78067779541
1600000000.0,80.0,2,1,7,6,1,28,21.0341358184814,105.764106750488
2150000000.0,82.5,2,2,7,6,1,19,21.0020389556885,105.80166625976601
3500000000.0,143.0,3,2,8,5,0,220,21.0403366088867,105.76758575439501
2500000000.0,72.0,2,2,2,1,0,26,21.0465812683105,105.797393798828
1850000000.0,74.0,2,2,3,4,1,214,20.9729385375977,105.866355895996
4300000000.0,115.0,3,2,3,4,0,1399,21.0365676879883,105.760482788086
1970000000.0,81.0,2,2,3,4,0,214,20.9729385375977,105.866355895996
1800000000.0,83.0,2,2,8,6,1,5,20.9825325012207,105.78964233398399
3550000000.0,108.0,2,2,2,1,1,1399,20.9947910308838,105.86784362792999
2420000000.0,90.7,3,2,5,6,1,13,20.9638843536377,105.824165344238
5470000000.0,134.8,4,4,6,5,1,1399,21.0461521148682,105.915649414063
3950000000.0,118.0,3,2,3,4,1,1399,20.9947910308838,105.86784362792999
870000000.0,30.9,1,1,7,6,1,1,21.0024147033691,105.964111328125
1200000000.0,50.5,1,1,5,6,0,272,20.9644546508789,105.83135986328101
1250000000.0,46.0,1,1,8,5,1,1,21.0024147033691,105.964111328125
3850000000.0,105.0,2,2,5,8,1,1399,21.002666473388697,105.8154296875
2600000000.0,63.87,2,2,7,6,0,77,21.004817962646502,105.804672241211
2150000000.0,61.0,2,2,7,6,1,46,21.0523986816406,105.78018188476601
2650000000.0,83.0,3,2,8,5,1,214,21.0309085845947,105.777183532715
5450000000.0,118.5,3,2,8,5,1,1399,20.994333267211896,105.86756134033199
1850000000.0,55.2,2,1,5,8,1,214,21.0309085845947,105.777183532715
2848000000.0,153.0,4,3,5,8,1,113,20.972412109375,105.761528015137
2390000000.0,90.0,2,2,5,8,0,4,21.0009841918945,105.801475524902
2550000000.0,66.0,2,2,6,7,0,106,20.9972763061523,105.80298614502001
3000000000.0,121.0,3,2,6,7,1,1,21.047119140625,105.78136444091801
4100000000.0,108.0,3,2,1,2,1,263,21.03342628479,105.77883148193399
600000000.0,40.0,1,2,5,2,1,1,21.019591600000002,105.8310963
6000000000.0,89.0,2,2,5,3,0,139,21.04117202758789,105.825096130371
2250000000.0,146.0,3,3,6,7,0,118,20.9760246276855,105.761596679688
3000000000.0,95.0,2,2,3,4,1,1399,20.9947910308838,105.86784362792999
11500000000.0,124.0,3,2,6,7,0,1,21.0024147033691,105.964111328125
3300000000.0,82.0,2,2,7,6,0,1,21.0240802764893,105.78963470459
2780000000.0,83.0,2,2,3,4,1,1399,20.9947910308838,105.86784362792999
1270000000.0,66.0,2,2,8,5,1,33,20.9994716644287,105.72045135497999
2350000000.0,79.0,2,2,6,6,1,106,21.0558452606201,105.91175079345699
1600000000.0,72.0,2,2,6,7,0,175,20.9739627838135,105.78907012939501
3000000000.0,153.0,3,2,4,3,1,64,21.034076690673803,105.77035522460899
5200000000.0,109.0,3,2,4,3,1,119,21.053024291992198,105.798637390137
1450000000.0,64.0,2,1,4,3,0,16,20.9819164276123,105.74249267578101
2950000000.0,83.0,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
2200000000.0,90.0,3,2,7,6,0,113,20.972412109375,105.761528015137
1230000000.0,76.0,3,2,5,8,0,272,20.96473503112789,105.826362609863
2700000000.0,60.0,2,2,5,8,1,146,21.081007003784197,105.81809234619101
18000000000.0,234.0,4,4,5,8,0,358,21.064899444580103,105.827049255371
3700000000.0,65.0,2,2,5,8,0,358,21.0194931030273,105.82234191894501
3900000000.0,132.9,3,2,5,8,1,1,21.0292072296143,105.764450073242
1250000000.0,65.0,2,1,5,8,0,16,20.9819164276123,105.74249267578101
1050000000.0,45.0,1,2,5,8,1,1,20.9849301,105.85786329999999
1350000000.0,42.0,1,1,4,3,0,1,21.011614399999996,105.856651
2150000000.0,54.0,1,1,4,3,1,1399,20.9947910308838,105.86784362792999
1500000000.0,50.0,2,1,4,3,1,149,21.0295810699463,105.850410461426
4280000000.0,94.7,3,2,4,6,0,62,21.0555438995361,105.805130004883
3400000000.0,95.0,3,2,4,3,1,1399,20.9947910308838,105.86784362792999
700000000.0,50.0,2,1,4,3,0,1,20.9985661,105.8377147
4700000000.0,161.8,4,3,8,5,1,214,21.0495662689209,105.778594970703
2950000000.0,83.0,2,2,8,5,1,1399,20.9947910308838,105.86784362792999
7200000000.0,145.0,4,3,8,5,1,1399,20.994333267211896,105.86756134033199
958000000.0,49.0,1,2,6,6,1,21,21.036306381225604,105.933120727539
1050000000.0,74.0,2,2,6,7,0,1,21.071376100000002,105.7943322
1770000000.0,74.0,2,2,6,7,0,60,20.9605541229248,105.845962524414
1880000000.0,64.3,2,2,6,7,0,214,20.979537963867198,105.84161376953101
1250000000.0,65.0,2,2,6,7,0,82,20.9732913970947,105.82000732421899
5250000000.0,119.0,3,2,6,7,1,1399,20.994333267211896,105.86756134033199
943000000.0,49.0,1,2,6,7,1,21,21.036306381225604,105.933120727539
6700000000.0,128.0,3,2,6,7,0,139,21.04117202758789,105.825096130371
750000000.0,50.0,2,2,6,7,0,1,21.087970482492878,105.78452158564907
2200000000.0,79.0,2,2,6,7,0,32,20.985431671142603,105.839340209961
650000000.0,50.0,2,2,6,7,0,1,21.0923719,105.78145359999998
3800000000.0,138.79,3,2,6,7,0,2,21.0658798217773,105.80138397216801
3800000000.0,79.0,2,2,2,1,1,1399,20.994333267211896,105.86756134033199
1950000000.0,69.2,2,2,5,8,1,1,21.0024147033691,105.964111328125
4900000000.0,106.7,3,2,3,4,0,139,21.0786514282227,105.802612304688
4070000000.0,108.5,3,2,6,5,0,263,21.03342628479,105.77883148193399
2600000000.0,63.02,2,2,3,4,0,146,21.081007003784197,105.81809234619101
4580000000.0,94.7,3,2,4,1,0,62,21.0555438995361,105.805130004883
11000000000.0,213.0,4,3,1,4,0,263,21.0786514282227,105.802612304688
2500000000.0,59.0,1,1,4,3,1,119,21.053024291992198,105.798637390137
3990000000.0,82.0,2,2,4,3,1,119,21.053024291992198,105.798637390137
5000000000.0,169.0,4,3,8,5,1,220,21.0403366088867,105.76758575439501
1900000000.0,65.0,2,2,8,5,1,37,21.0304050445557,105.777030944824
950000000.0,45.0,1,1,2,1,1,272,20.96473503112789,105.826362609863
4500000000.0,129.0,3,2,8,5,1,106,20.9972763061523,105.80298614502001
3400000000.0,135.0,3,2,8,5,1,30,21.0292377471924,105.79385375976601
1400000000.0,52.0,2,1,8,5,0,1,20.956588745117198,105.844886779785
3100000000.0,91.0,3,2,6,7,1,1,21.0004196166992,105.803436279297
1700000000.0,60.0,2,1,3,4,0,1,21.034916100000004,105.8253805
520000000.0,35.0,1,2,3,4,1,1,21.0459262,105.8113053
2400000000.0,85.0,2,2,7,6,1,17,21.0119361877441,105.77499389648399
2900000000.0,90.0,3,2,4,3,1,214,21.0495662689209,105.778594970703
5697000000.0,126.6,4,4,7,6,1,1399,21.0461521148682,105.915649414063
3650000000.0,112.5,3,2,3,4,1,214,21.0495662689209,105.778594970703
2270000000.0,80.0,3,2,5,7,1,1,21.0024147033691,105.964111328125
6000000000.0,168.0,4,4,1,6,1,263,21.0407333374023,105.89656066894501
2059000000.0,71.0,2,2,1,2,1,1,21.0409755706787,105.91366577148399
1790000000.0,70.0,2,1,1,2,1,4,21.0324401855469,105.778594970703
2500000000.0,68.0,2,2,8,5,1,106,20.987026214599602,105.786834716797
3950000000.0,83.0,2,2,4,3,1,119,21.053024291992198,105.798637390137
3700000000.0,103.0,3,2,2,1,1,1399,21.002666473388697,105.8154296875
2300000000.0,77.4,2,2,7,6,1,77,20.985540390014602,105.79894256591801
1470000000.0,83.3,2,2,6,7,1,182,20.983570098877,105.772262573242
2700000000.0,108.0,3,2,6,7,1,149,21.0295810699463,105.850410461426
2000000000.0,83.0,3,2,7,6,0,149,21.0295810699463,105.850410461426
2250000000.0,78.0,2,2,7,6,1,98,20.970058441162106,105.87777709960899
550000000.0,41.0,1,2,7,6,0,1,21.0923719,105.78145359999998
3900000000.0,118.0,3,2,4,3,1,1399,20.9947910308838,105.86784362792999
1950000000.0,82.5,3,2,5,6,1,119,20.9908123016357,105.78391265869101
1850000000.0,98.5,3,2,6,7,1,119,20.9908123016357,105.78391265869101
800000000.0,42.0,1,2,6,7,1,1,21.031921,105.82513999999999
550000000.0,35.0,1,2,6,7,0,1,21.012597,105.8201087
3700000000.0,107.0,3,2,6,7,1,1399,21.0197982788086,105.780708312988
2100000000.0,97.7,3,2,8,5,1,1,21.0409755706787,105.91366577148399
1150000000.0,56.0,2,1,8,5,0,1,21.0404987335205,105.90479278564501
1550000000.0,57.0,1,1,6,7,1,119,20.9968299865723,105.793838500977
1980000000.0,74.0,2,2,6,7,1,119,20.9968299865723,105.793838500977
2760000000.0,115.0,3,2,6,7,1,119,20.9968299865723,105.793838500977
2900000000.0,105.2,3,2,5,7,1,1,21.0409755706787,105.91366577148399
3500000000.0,76.0,2,2,6,7,1,9,21.079069720413106,105.81411552429199
2700000000.0,67.0,2,1,2,1,1,146,21.081007003784197,105.81809234619101
4300000000.0,102.0,3,2,6,7,1,1399,21.0365676879883,105.760482788086
1895000000.0,63.0,2,2,8,5,1,40,21.0577354431152,105.91335296630899
1830000000.0,79.0,3,2,8,5,0,106,21.0558452606201,105.91175079345699
5600000000.0,131.5,3,2,8,5,1,1399,21.002666473388697,105.8154296875
2900000000.0,89.0,3,2,2,1,1,71,20.997150421142603,105.82169342041
2100000000.0,107.3,3,3,6,7,1,119,20.9908123016357,105.78391265869101
650000000.0,35.8,1,1,6,6,1,56,21.0156192779541,105.948608398438
1400000000.0,68.0,2,2,7,6,1,52,21.0423583984375,105.927299499512
1620000000.0,56.5,2,2,6,7,1,119,20.9968299865723,105.793838500977
1400000000.0,50.0,2,1,7,6,1,149,21.0295810699463,105.850410461426
4500000000.0,130.0,3,3,7,6,0,36,21.027410507202106,105.793510437012
2800000000.0,99.0,3,2,6,7,1,34,20.984340667724602,105.776809692383
2500000000.0,95.54,3,2,6,7,0,68,20.9824485778809,105.782279968262
4400000000.0,100.0,3,2,6,7,1,1399,20.994333267211896,105.86756134033199
3300000000.0,87.0,2,2,6,7,1,119,21.053024291992198,105.798637390137
825000000.0,22.0,1,1,1,2,0,1,21.005197600000002,105.83551640000002
606000000.0,49.0,1,1,7,6,1,8,20.9264602661133,105.71282958984399
3500000000.0,143.0,4,3,5,8,0,220,21.0403366088867,105.76758575439501
4300000000.0,119.0,3,2,6,7,1,1399,21.0365676879883,105.760482788086
3000000000.0,102.0,2,2,6,7,0,46,21.0523986816406,105.78018188476601
3400000000.0,88.0,2,2,6,7,1,1399,21.002666473388697,105.8154296875
2000000000.0,70.5,2,2,7,6,1,1,21.0024147033691,105.964111328125
3100000000.0,80.0,2,1,6,7,1,56,21.06853675842289,105.802764892578
1450000000.0,50.0,2,1,7,6,1,8,21.0327262878418,105.753746032715
3100000000.0,110.0,3,2,7,6,0,220,21.0403366088867,105.76758575439501
3900000000.0,87.0,2,2,1,4,0,119,21.053024291992198,105.798637390137
2100000000.0,67.0,2,2,6,7,1,98,20.9842433929443,105.808448791504
1400000000.0,120.0,3,2,6,7,0,175,21.041305541992198,105.732070922852
1150000000.0,72.0,2,2,6,7,1,1,20.9919548034668,105.785102844238
3700000000.0,122.0,3,2,6,7,1,149,21.0443172454834,105.877861022949
3500000000.0,114.6,3,2,5,8,1,220,21.0403366088867,105.76758575439501
1400000000.0,58.3,2,2,4,2,0,272,20.9635620117188,105.831611633301
2100000000.0,83.4,3,2,4,3,0,1,21.05616876094108,105.90206013219571
2400000000.0,67.96,2,2,7,6,0,1,20.9739685058594,105.82169342041
2500000000.0,103.0,3,2,7,6,0,1,21.0409755706787,105.91366577148399
1890000000.0,70.0,2,2,8,5,1,1,21.0024147033691,105.964111328125
3000000000.0,97.0,3,2,7,6,1,1399,21.0461521148682,105.915649414063
2970000000.0,100.0,3,2,7,6,1,263,20.996685028076197,105.873847961426
1450000000.0,117.0,3,2,6,7,1,182,20.983570098877,105.772262573242
1000000000.0,54.0,2,1,8,5,1,182,20.983570098877,105.772262573242
3300000000.0,105.0,3,2,6,7,0,9,21.0223999023438,105.786666870117
2300000000.0,44.0,1,1,7,6,1,1399,21.0190830230713,105.78173065185499
5200000000.0,93.0,3,2,6,7,1,1399,21.0190830230713,105.78173065185499
7000000000.0,132.0,3,2,7,6,1,1399,21.02027479738361,105.781505346298
3200000000.0,63.0,2,2,7,6,1,1399,21.0190830230713,105.78173065185499
5450000000.0,96.0,3,2,6,7,1,1399,21.0197982788086,105.780708312988
4150000000.0,105.0,3,2,7,6,1,106,20.9972763061523,105.80298614502001
1700000000.0,55.0,2,1,6,6,1,1399,21.0065288543701,105.753555297852
2200000000.0,121.0,3,2,6,7,0,45,21.0374660491943,105.907508850098
1300000000.0,90.0,2,2,3,4,1,1,20.993234634399396,105.887367248535
2500000000.0,77.84,2,2,7,6,1,40,21.0577354431152,105.91335296630899
4300000000.0,106.0,3,2,5,1,0,36,20.9981651306152,105.80150604247999
4500000000.0,128.0,3,2,5,8,1,36,21.027410507202106,105.793510437012
3400000000.0,96.63,3,2,6,7,0,1,20.9947719573975,105.80612945556601
1920000000.0,75.0,2,2,8,5,1,182,20.976610183715803,105.761520385742
1880000000.0,69.4,2,2,8,5,1,1,21.0024147033691,105.964111328125
4500000000.0,100.0,3,2,8,5,0,1399,20.994333267211896,105.86756134033199
2700000000.0,70.0,2,2,8,5,1,1399,21.0197982788086,105.780708312988
4100000000.0,153.0,4,2,8,5,1,139,21.072135925293,105.810997009277
3400000000.0,120.0,3,2,7,6,1,139,21.072135925293,105.810997009277
1100000000.0,28.0,1,1,7,6,1,1399,20.998958587646502,105.788032531738
1550000000.0,73.6,2,1,7,6,1,175,21.0626907348633,105.90833282470699
3400000000.0,95.0,3,2,4,3,1,1399,20.9947910308838,105.86784362792999
3000000000.0,98.0,2,2,4,3,0,36,21.027410507202106,105.793510437012
2100000000.0,75.0,2,2,6,7,1,98,20.9842433929443,105.808448791504
2650000000.0,95.0,3,2,8,6,1,98,20.9842433929443,105.808448791504
3380000000.0,122.0,3,2,7,6,0,48,21.008365631103498,105.802909851074
5750000000.0,120.0,3,2,7,6,1,1399,20.994333267211896,105.86756134033199
2150000000.0,70.0,2,2,5,8,1,19,21.00026512146,105.86993408203101
1400000000.0,60.0,2,2,7,6,1,1,20.956588745117198,105.844886779785
4400000000.0,158.0,4,3,6,6,1,32,21.024976730346697,105.791229248047
4500000000.0,140.0,3,3,6,7,0,36,21.027410507202106,105.793510437012
4000000000.0,119.0,3,2,6,7,1,139,21.072135925293,105.810997009277
2800000000.0,95.0,2,2,2,6,0,10,21.0360927581787,105.783302307129
3050000000.0,115.0,2,2,2,1,0,48,21.008365631103498,105.802909851074
3000000000.0,98.0,2,2,8,5,0,36,21.027410507202106,105.793510437012
4700000000.0,145.0,3,2,8,7,1,139,21.072135925293,105.810997009277
2450000000.0,63.6,2,2,7,6,1,1,21.0024147033691,105.964111328125
6800000000.0,145.0,4,3,7,6,0,1399,20.994333267211896,105.86756134033199
3900000000.0,113.2,3,2,5,6,1,1,21.0004196166992,105.803436279297
4000000000.0,97.2,3,2,4,6,1,263,21.0919170379639,105.78500366210899
2000000000.0,63.3,2,2,6,4,0,32,20.985431671142603,105.839340209961
3000000000.0,68.1,2,2,5,8,1,1399,21.0197982788086,105.780708312988
1850000000.0,69.0,2,2,1,2,1,36,20.973093032836896,105.83837127685499
2900000000.0,60.0,2,2,1,2,0,1,21.0052757263184,105.805503845215
2500000000.0,63.4,2,2,6,7,0,77,21.004817962646502,105.804672241211
5800000000.0,145.0,4,3,6,7,1,1399,21.0197982788086,105.780708312988
2400000000.0,78.0,2,2,8,5,1,220,21.0403366088867,105.76758575439501
2630000000.0,94.0,3,2,8,5,1,41,20.9797115325928,105.844833374023
2300000000.0,103.0,3,2,8,5,1,175,21.0315856933594,105.768203735352
1500000000.0,38.0,1,1,7,6,1,358,21.0058059692383,105.79437255859399
1500000000.0,38.0,1,1,7,6,1,358,21.0058059692383,105.79437255859399
2000000000.0,84.0,2,2,7,6,1,98,20.976398468017603,105.814575195313
4750000000.0,144.0,3,3,7,6,1,32,21.024976730346697,105.791229248047
3600000000.0,85.5,3,2,8,5,0,36,20.9981651306152,105.80150604247999
1800000000.0,55.0,2,1,8,5,0,1399,21.0065288543701,105.753555297852
1320000000.0,70.0,2,2,8,5,1,1,21.0404987335205,105.90479278564501
3700000000.0,107.0,3,2,8,5,1,1399,21.0197982788086,105.780708312988
1700000000.0,56.5,2,2,8,5,1,119,20.9968299865723,105.793838500977
2390000000.0,71.22,2,2,6,7,0,98,20.9962978363037,105.805633544922
2800000000.0,100.0,3,2,2,1,0,36,20.973093032836896,105.83837127685499
1600000000.0,56.5,2,2,2,1,1,119,20.9968299865723,105.793838500977
3420000000.0,79.0,2,2,4,3,1,1399,20.994333267211896,105.86756134033199
2300000000.0,75.8,2,2,4,3,0,52,20.9945335388184,105.789390563965
7100000000.0,180.0,3,2,8,5,0,106,20.9972763061523,105.80298614502001
2750000000.0,101.0,3,2,8,5,1,52,20.9945335388184,105.789390563965
2350000000.0,70.0,2,2,8,5,0,77,21.0310840606689,105.77456665039101
2900000000.0,98.0,2,2,6,7,0,40,21.0190162658691,105.79320526122999
2200000000.0,60.0,2,2,6,7,0,133,21.015531539917,105.799415588379
2200000000.0,74.0,2,2,6,7,0,68,20.9824485778809,105.782279968262
2550000000.0,96.0,3,2,6,7,1,16,21.0174350738525,105.780395507813
2100000000.0,105.0,3,2,6,7,0,17,20.9906978607178,105.787773132324
3040000000.0,90.0,2,2,6,7,1,1399,20.9947910308838,105.86784362792999
4200000000.0,150.0,4,3,8,5,0,52,20.9945335388184,105.789390563965
2750000000.0,75.0,3,2,8,5,1,56,20.99260902404789,105.762237548828
2390000000.0,71.4,2,2,8,5,1,1,21.0409755706787,105.91366577148399
1820000000.0,68.0,2,2,5,8,1,1,20.959905624389602,105.791801452637
3700000000.0,106.0,3,2,7,6,1,1399,20.998958587646502,105.788032531738
820000000.0,54.0,1,1,6,6,1,272,20.962467193603498,105.79236602783199
1100000000.0,45.0,1,2,6,7,0,1,20.9848365783691,105.85985565185499
2150000000.0,59.5,2,2,5,8,1,1,21.0292072296143,105.764450073242
2800000000.0,89.14,2,2,5,8,0,26,20.9991188049316,105.80844116210899
3050000000.0,79.0,2,2,8,5,1,35,21.012432098388697,105.76739501953101
4500000000.0,104.1,3,2,5,8,1,98,21.029411315918,105.768753051758
1260000000.0,38.0,1,2,5,8,0,1,21.005197600000002,105.83551640000002
3000000000.0,97.2,3,2,7,6,1,48,20.9996452331543,105.799385070801
2900000000.0,114.0,3,2,6,7,1,68,20.9824485778809,105.782279968262
3100000000.0,68.0,2,2,2,1,1,1399,20.994333267211896,105.86756134033199
2700000000.0,76.0,2,2,7,6,0,1,20.9947719573975,105.80612945556601
2700000000.0,82.8,2,2,8,5,0,14,20.9992942810059,105.80495452880899
5800000000.0,117.0,3,2,8,5,0,33,21.0360012054443,105.78246307372999
2700000000.0,88.0,2,2,7,6,0,1,21.0099338948487,105.80260204988701
4100000000.0,108.0,2,2,7,6,0,16,21.0124912261963,105.811317443848
1400000000.0,43.0,1,1,5,8,0,1,21.0024147033691,105.964111328125
4100000000.0,116.0,3,2,5,8,1,263,21.0919170379639,105.78500366210899
2700000000.0,91.3,2,2,6,7,0,1,21.0004196166992,105.803436279297
3700000000.0,106.0,3,2,7,6,1,1399,21.0365676879883,105.760482788086
8500000000.0,120.0,3,2,7,6,0,1399,21.0317993164063,105.814193725586
4700000000.0,86.0,2,2,7,6,1,1399,21.0229530334473,105.809814453125
3500000000.0,87.0,2,2,5,7,1,26,21.0519065856934,105.80905914306601
3500000000.0,83.0,2,2,3,1,1,119,21.053024291992198,105.798637390137
1900000000.0,60.0,2,2,3,4,1,77,20.985540390014602,105.79894256591801
2700000000.0,74.0,2,2,3,4,1,2,20.9984855651855,105.86865997314501
3475000000.0,79.0,2,2,3,4,1,1399,20.9965782165527,105.865196228027
3600000000.0,95.0,3,3,4,6,1,146,21.081007003784197,105.81809234619101
1022000000.0,61.94,2,2,7,6,0,1,20.9540576934814,105.740982055664
3000000000.0,85.0,2,2,8,7,1,133,21.0639667510986,105.805503845215
4600000000.0,107.0,3,2,3,8,1,62,21.0555438995361,105.805130004883
4140000000.0,128.0,3,2,5,8,0,40,21.0190162658691,105.79320526122999
3700000000.0,110.0,3,2,5,6,0,133,21.014102935790998,105.801788330078
3200000000.0,94.0,3,2,6,7,0,46,21.0096664428711,105.793746948242
2729000000.0,78.0,3,2,8,5,1,149,21.0443172454834,105.877861022949
3000000000.0,73.0,2,2,8,5,0,263,21.0919170379639,105.78500366210899
14000000000.0,268.0,5,4,8,5,0,34,21.0044841766357,105.798629760742
2100000000.0,80.0,2,2,8,5,1,15,21.07024574279789,105.791473388672
1900000000.0,81.0,3,2,8,5,1,11,21.024967193603498,105.77131652832001
2100000000.0,80.0,2,2,3,4,1,82,21.064998626709002,105.80028533935499
2038000000.0,80.0,2,2,3,4,1,82,21.064998626709002,105.80028533935499
1280000000.0,60.0,2,2,3,4,1,21,21.036306381225604,105.933120727539
1500000000.0,60.1,2,1,8,5,1,1,21.0024147033691,105.964111328125
7900000000.0,160.0,3,2,8,5,0,37,21.0296936035156,105.82151031494101
1500000000.0,84.0,3,2,8,5,1,4,20.962495803833,105.84484100341801
2150000000.0,63.0,2,2,7,6,0,1399,21.0065288543701,105.753555297852
4800000000.0,70.0,2,2,7,6,0,1,20.995092800000002,105.8567517
1650000000.0,59.0,2,2,7,6,1,1399,21.0065288543701,105.753555297852
1660000000.0,49.0,1,1,7,6,1,52,20.9935626983643,105.78515625
4250000000.0,112.0,3,2,7,6,1,263,21.0919170379639,105.78500366210899
4190000000.0,123.9,3,2,8,5,1,263,21.0919170379639,105.78500366210899
13900000000.0,146.19,4,3,7,6,1,1399,21.0317993164063,105.814193725586
970000000.0,56.0,2,2,7,6,1,272,20.96473503112789,105.826362609863
2450000000.0,65.0,2,2,6,7,0,46,21.0034675598145,105.802444458008
2600000000.0,79.0,2,2,6,7,0,1,21.0159072875977,105.78018188476601
3800000000.0,107.0,3,2,6,7,0,1399,21.0197982788086,105.780708312988
2300000000.0,68.0,2,2,7,6,0,54,21.0209789276123,105.791061401367
3850000000.0,95.0,3,2,3,4,0,16,21.065750122070305,105.79821014404301
3500000000.0,88.0,2,2,8,5,0,358,21.069709777832,105.811210632324
2400000000.0,59.0,2,2,8,5,0,358,21.069709777832,105.811210632324
5800000000.0,105.0,3,2,7,6,1,1399,21.0190830230713,105.78173065185499
800000000.0,47.74,1,1,5,7,1,175,20.97145652771,105.828170776367
2150000000.0,53.4,1,2,5,8,0,1399,20.9947910308838,105.86784362792999
8000000000.0,120.0,3,2,5,8,0,1399,21.0229530334473,105.809814453125
750000000.0,45.0,1,1,5,8,0,272,20.96473503112793,105.82636260986328
2450000000.0,177.0,3,3,3,4,0,35,20.9762554168701,105.762649536133
5500000000.0,122.0,2,2,3,4,0,1399,20.994333267211896,105.86756134033199
2250000000.0,109.0,3,2,7,6,1,119,20.9908123016357,105.78391265869101
1500000000.0,75.0,2,2,7,6,1,60,20.9605541229248,105.845962524414
1800000000.0,75.0,2,2,5,8,1,119,20.9908123016357,105.78391265869101
3500000000.0,202.0,3,3,7,6,1,94,20.9834575653076,105.78564453125
2150000000.0,86.0,3,2,5,8,1,1,21.0409755706787,105.91366577148399
2500000000.0,71.0,2,2,7,6,1,33,21.0371780395508,105.87306976318399
1650000000.0,109.0,3,2,5,8,1,35,20.9745693206787,105.76432800292999
1630000000.0,105.0,3,2,5,8,1,9,20.9730224609375,105.76327514648399
5500000000.0,107.6,3,2,6,5,1,1399,21.0197982788086,105.780708312988
