Giá,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư
3550000000.0,136.0,4,3,Công ty CP Đầu tư Hải Phát
2700000000.0,72.26,3,2,Tập đoàn CapitaLand
3280000000.0,90.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1350000000.0,43.0,1,1,Tập đoàn Vingroup
2850000000.0,94.87,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
3200000000.0,106.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2500000000.0,78.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
4300000000.0,111.4,3,2,Công ty CP Hóa Dầu Quân Đội
1410000000.0,57.0,2,1,Công ty CP Đầu tư và Xây dựng Xuân Mai
4300000000.0,130.0,3,2,Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy
2500000000.0,72.0,2,2,Tập đoàn CapitaLand
1320000000.0,84.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3500000000.0,105.4,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2000000000.0,65.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1450000000.0,75.0,2,1,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
2500000000.0,76.4,3,2,
2950000000.0,109.0,3,2,Công ty Thương mại Dịch vụ Tràng Thi
3100000000.0,98.0,3,2,Công ty CP Xây dựng Phục Hưng Holdings
3150000000.0,89.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3200000000.0,89.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3000000000.0,126.0,3,2,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
1470000000.0,61.0,2,2,Công ty CP Đầu tư Xây dựng Hạ tầng và Giao Thông
4800000000.0,129.0,4,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
3320000000.0,83.0,3,2,Công ty CP Đầu tư Phú Thượng 
5100000000.0,129.2,4,2,Công ty CP Tập đoàn Sunshine
4000000000.0,117.0,3,2,Tập đoàn Vingroup
3500000000.0,76.0,2,2,Tân Hoàng Minh Group
10500000000.0,148.0,4,3,Tập đoàn Vingroup
1950000000.0,53.0,1,1,Tập đoàn Vingroup
2200000000.0,64.0,2,1,
3400000000.0,74.7,2,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
1150000000.0,62.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1060000000.0,64.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3500000000.0,115.0,3,2,Công ty CP Xây dựng Công nghiệp - DESCON
10000000000.0,130.0,2,2,Tập đoàn Vingroup
2800000000.0,73.0,2,2,Tân Hoàng Minh Group
1500000000.0,37.74,1,1,Tân Hoàng Minh Group
3300000000.0,133.0,3,2,
3570000000.0,91.0,2,2,Công ty CP xây dựng số 1 Hà Nội
4250000000.0,98.0,3,2,Tập đoàn Vingroup
1400000000.0,55.0,2,2,
5750000000.0,126.8,3,2,Tập đoàn Vingroup
969000000.0,49.0,2,2,Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam
3000000000.0,92.0,3,2,Công ty CP Sông Đà 7
1400000000.0,88.0,2,2,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
1310000000.0,69.19,2,2,
1900000000.0,97.0,3,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1500000000.0,35.0,1,1,Tân Hoàng Minh Group
1520000000.0,61.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2550000000.0,59.8,2,1,Công ty CP Xây dựng và Thương mại Bắc Hà
4600000000.0,100.0,3,2,Tập đoàn Vingroup
3760000000.0,89.0,2,2,HD Mon Holdings
1330000000.0,78.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1100000000.0,70.0,2,2,Tập đoàn Tecco
5350000000.0,107.0,3,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
2450000000.0,80.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
4500000000.0,126.0,3,2,Công ty CP Đầu tư - Thiết kế và Xây dựng Việt Nam
3853000000.0,106.0,3,2,HD Mon Holdings
4500000000.0,104.1,3,2,HD Mon Holdings
4530000000.0,106.0,3,2,Tập đoàn Vingroup
2450000000.0,68.0,2,2,Tổng công ty Xây dựng Hà Nội
910000000.0,37.5,1,1,
2980000000.0,105.0,3,2,Công ty CP Eco Land
5500000000.0,122.0,3,2,Tập đoàn Vingroup
2150000000.0,67.44,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3700000000.0,128.0,3,2,HD Mon Holdings
4200000000.0,106.0,3,2,Công ty CP Đại Việt Trí Tuệ
3950000000.0,92.0,3,2,Tập đoàn Vingroup
8000000000.0,161.0,3,2,Tập đoàn Vingroup
1935000000.0,69.4,2,2,Tập đoàn Vingroup
2600000000.0,72.6,2,2,
3000000000.0,127.0,3,3,Công ty CP Bất động sản Hanovid
2300000000.0,67.0,2,2,Công ty CP Đầu tư Hải Đăng
2820000000.0,98.0,2,2,Công ty Xây dựng Dân Dụng
4500000000.0,92.0,3,2,Tập đoàn Vingroup
1400000000.0,60.0,1,1,
2100000000.0,65.0,3,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1350000000.0,43.0,1,1,
1020000000.0,63.0,2,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3350000000.0,123.0,3,2,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC"
2130000000.0,67.77,2,2,Tổng công ty Xây dựng Hà Nội
15000000000.0,267.0,5,5,Công ty TNHH phát triển khu đô thị Nam Thăng Long
1600000000.0,84.0,3,2,Công ty TNHH Đầu tư Xây dựng và Phát triển Hạ tầng
3900000000.0,88.0,2,2,Tập đoàn Vingroup
5800000000.0,114.0,3,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
8000000000.0,115.0,4,3,Tập đoàn Vingroup
2700000000.0,154.0,3,3,Công ty CP Đầu tư Hải Phát
2650000000.0,95.0,3,2,
1350000000.0,95.0,3,2,
1280000000.0,69.0,2,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
2850000000.0,82.0,3,2,Công ty CP Xây dựng Phục Hưng Holdings
5200000000.0,107.12,4,2,Tổng Công ty CP Thương mại Xây dựng
3250000000.0,85.0,2,2,
5600000000.0,78.0,2,2,Tập đoàn Vingroup
1350000000.0,62.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2992000000.0,103.9,3,2,
1800000000.0,85.0,3,2,Công ty TNHH MTV đầu tư Phương Đông
1850000000.0,93.0,2,2,Công ty TNHH Berjaya-Handico12
1900000000.0,60.0,2,1,Công ty CP Xây lắp Điện 1
5500000000.0,131.0,3,2,Tập đoàn Vingroup
1450000000.0,48.0,1,1,
2350000000.0,74.0,2,1,
7100000000.0,94.0,2,2,Tân Hoàng Minh Group
1900000000.0,60.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1100000000.0,70.0,2,2,Tổng Công ty Viglacera
1850000000.0,66.94,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1900000000.0,65.0,2,1,Công ty CP Xây dựng Số 1
1900000000.0,60.0,2,1,Công ty CP Đầu tư Hải Đăng
1900000000.0,60.0,2,1,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
1700000000.0,57.0,2,1,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
2550000000.0,103.0,3,2,Công ty CP Xây dựng số 2 - Vinaconex2
3200000000.0,110.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
3500000000.0,98.0,3,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
3700000000.0,66.0,2,2,Tập đoàn Sun Group
4300000000.0,96.0,2,2,Tập đoàn Vingroup
2400000000.0,105.0,3,2,Công ty Cổ phần Tập đoàn FLC
900000000.0,60.0,2,1,
6000000000.0,115.0,3,2,
2600000000.0,85.0,2,2,"Công ty CP Phát triển Đô thị Từ Liêm - LIDECO, JSC"
1900000000.0,117.0,3,2,Công ty CP Sông Đà Thăng Long
3050000000.0,80.0,2,2,Tập đoàn Hà Đô
4700000000.0,108.0,3,2,Công ty CP Hóa Dầu Quân Đội
1700000000.0,60.0,2,2,
1020000000.0,67.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2850000000.0,83.2,2,2,Công ty CP Phát triển Thanh Xuân
6000000000.0,96.0,3,2,Tập đoàn Sun Group
4100000000.0,92.0,3,2,Tập đoàn Vingroup
1680000000.0,53.0,1,1,Công ty TNHH Gamuda Land Việt Nam
3730000000.0,102.0,2,2,Tập đoàn Vingroup
920000000.0,54.0,2,1,Công ty CP Xây lắp Điện 1
4800000000.0,130.7,3,2,Tập đoàn Vingroup
1750000000.0,82.0,3,2,Công ty TNHH Gamuda Land Việt Nam
6600000000.0,158.0,4,3,Công ty CP Tập đoàn Sunshine
2100000000.0,78.0,2,2,Công ty TNHH Gamuda Land Việt Nam
1750000000.0,41.0,1,1,Công ty CP Hoa Anh Đào
1320000000.0,69.19,2,2,
1650000000.0,60.0,2,1,
2000000000.0,103.0,3,2,Công ty CP Đầu tư Xây dựng Hạ tầng và Giao Thông
4520000.0,106.0,3,2,Tập đoàn Vingroup
2150000000.0,84.0,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
770000000.0,45.55,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1280000000.0,65.7,2,2,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
600000000.0,33.0,1,1,
980000000.0,69.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
1550000000.0,80.0,3,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3022000000.0,74.0,2,2,Công ty CP Tập đoàn Sunshine
2950000000.0,70.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2250000000.0,80.0,3,1,
8600000000.0,124.0,3,2,Tập đoàn Sun Group
2700000000.0,63.4,2,1,Tập đoàn Vingroup
4100000000.0,86.0,3,2,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần
1500000000.0,55.0,2,1,Công ty CP Đầu tư Hạ tầng và Công trình Kiến trúc Hà Nội
3750000000.0,86.0,3,2,Tập đoàn Vingroup
3470000000.0,124.7,3,2,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2480000000.0,81.0,3,2,Công ty CP Xây lắp Điện 1
2800000000.0,102.0,3,2,Công ty CP Ngôi sao An Bình
2950000000.0,96.0,3,2,Công ty CP Ngôi sao An Bình
3100000000.0,110.0,2,2,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
2800000000.0,73.0,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
3300000000.0,94.0,3,2,HD Mon Holdings
2900000000.0,76.6,2,2,
1200000000.0,56.0,2,1,Công ty CP Xây dựng số 2 - Vinaconex2
3000000000.0,93.0,2,2,Tập đoàn Hà Đô
2850000000.0,55.0,2,1,Công ty CP Đầu tư Đô thị Kang Long
850000000.0,62.8,2,2,Công ty Cổ phần Tập đoàn FLC
1300000000.0,67.0,2,2,Công ty TNHH Đầu tư Xây dựng và Phát triển Hạ tầng
2193000000.0,86.0,2,2,
3050000000.0,110.0,3,2,Công ty CP Đầu tư và Thương mại Thăng Long
3300000000.0,84.0,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
1700000000.0,74.0,2,2,
3250000000.0,94.0,2,2,HD Mon Holdings
3200000000.0,80.0,2,2,Tập đoàn Vingroup
1370000000.0,47.0,2,1,
5300000000.0,109.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2975000000.0,96.0,3,2,Công ty CP Sông Đà 7
2050000000.0,59.1,2,1,
1270000000.0,67.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
3100000000.0,139.0,3,2,Công ty TNHH Hyundai RNC Hà Tây
3970000000.0,117.0,3,2,Tập đoàn Vingroup
1500000000.0,68.3,2,2,Tổng Công ty Đầu tư phát triển nhà và đô thị Bộ Quốc Phòng 
2650000000.0,82.0,2,2,Công ty CP Xây dựng Phục Hưng Holdings
950000000.0,65.0,2,1,Công ty CP Xây dựng số 2 - Vinaconex2
3450000000.0,124.0,3,2,Tổng công ty đầu tư phát triển nhà và đô thị Bộ Quốc Phòng
2370000000.0,101.6,3,2,Công ty CP Xây dựng số 2 - Vinaconex2
2750000000.0,86.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
3600000000.0,123.0,3,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
2550000000.0,95.0,2,1,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
3300000000.0,121.0,3,2,Tập đoàn Vingroup
1900000000.0,59.48,2,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2200000000.0,79.0,2,2,Công ty CP Đầu tư và Thương mại Thăng Long
3330000000.0,128.0,3,2,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
7300000000.0,151.0,4,3,Tập đoàn Vingroup
1850000000.0,67.0,2,1,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
1280000000.0,46.7,1,1,
4300000000.0,160.0,4,3,Công ty CP Xây dựng Phục Hưng Holdings
2500000000.0,112.5,3,2,
1320000000.0,76.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1710000000.0,69.5,2,2,
2200000000.0,84.0,2,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2650000000.0,75.0,2,2,Tập đoàn Vingroup
4500000000.0,106.0,3,2,Tập đoàn Vingroup
6000000000.0,131.0,3,3,Tập đoàn Vingroup
2000000000.0,53.0,1,1,Tập đoàn Vingroup
1700000000.0,45.15,2,1,Công ty CP Tập đoàn Sunshine
8500000000.0,206.0,5,4,Tập đoàn Vingroup
3300000000.0,82.0,2,2,Tập đoàn Vingroup
4500000000.0,110.0,3,2,Tập đoàn Vingroup
2000000000.0,68.8,2,2,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
5600000000.0,120.0,3,2,Tập đoàn Vingroup
3750000000.0,130.0,3,2,Tập đoàn Hòa Phát
2600000000.0,80.6,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
6300000000.0,147.0,4,3,Tập đoàn Vingroup
6300000000.0,151.0,4,3,Tập đoàn Vingroup
4600000000.0,110.0,3,2,Tập đoàn Vingroup
5100000000.0,116.0,3,2,Tập đoàn Vingroup
2500000000.0,81.0,3,2,Công ty CP Đầu tư và Xây dựng HUD1
2500000000.0,90.55,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2400000000.0,79.0,2,2,Công ty CP tập đoàn S.S.G
1200000000.0,54.0,2,2,Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam
2000000000.0,112.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1100000000.0,67.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1100000000.0,56.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
3700000000.0,71.1,2,2,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần
2400000000.0,75.4,3,2,Tập đoàn Vingroup
4600000000.0,102.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
2750000000.0,110.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
4576000000.0,123.7,3,2,Công ty CP Vimeco
820000000.0,47.0,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
1850000000.0,70.0,2,2,
3100000000.0,80.0,3,2,Công ty Đầu tư Xây dựng số 2 Hà Nội
2600000000.0,93.0,3,2,Công ty TNHH Gamuda Land Việt Nam
1300000000.0,68.0,2,2,Công ty CP Eurowindow Holding
1100000000.0,58.5,2,1,Tổng Công ty Viglacera
2680000000.0,92.0,2,2,
3100000000.0,70.5,2,2,
5300000000.0,131.0,3,3,
1220000000.0,64.99,2,1,Công ty TNHH Đầu tư Xây dựng và Phát triển Hạ tầng
1690000000.0,60.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
2100000000.0,55.0,2,2,Tập đoàn Vingroup
7450000000.0,151.0,4,3,Tập đoàn Vingroup
980000000.0,56.6,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
2300000000.0,70.2,2,2,Công ty CP Sông Đà 7
1620000000.0,58.5,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
5000000000.0,155.0,4,2,Công ty CP Xây dựng Sông Hồng - Incomex
2200000000.0,85.0,3,2,
2850000000.0,132.1,3,2,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
1950000000.0,67.4,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
2850000000.0,100.0,3,2,Công ty Xây dựng Dân Dụng
3100000000.0,69.58,2,2,Công ty CP Đầu tư và Phát triển Đô thị Long Giang
3550000000.0,81.1,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
1310000000.0,74.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2700000000.0,98.0,2,2,Công ty Xây dựng Dân Dụng
1800000000.0,63.0,2,1,Công ty TNHH Thiên Hương
2540000000.0,92.0,3,2,Công ty CP Xây dựng số 3 - VINACONEX3
2400000000.0,96.0,3,2,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
1990000000.0,85.0,2,2,Công ty TNHH MTV đầu tư Phương Đông
3050000000.0,153.0,3,3,Công ty Cổ phần Tập đoàn FLC
3800000000.0,139.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
949000000.0,49.0,2,2,Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam
4100000000.0,72.0,2,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
4000000000.0,110.0,2,2,Tập đoàn Vingroup
3050000000.0,88.0,2,2,Tập đoàn Vingroup
3800000000.0,100.0,2,2,Tập đoàn Vingroup
3560000000.0,107.6,3,2,Công ty CP Xây dựng Sông Hồng - Incomex
3650000000.0,128.0,3,2,Công ty Xây dựng Dân Dụng
1483000000.0,52.0,2,1,
2700000000.0,94.0,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2450000000.0,68.8,2,2,Công ty TNHH 19-12 Bắc Hà
1700000000.0,60.0,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
3200000000.0,85.67,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1400000000.0,74.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1500000000.0,55.0,2,1,Tập đoàn Vingroup
1600000000.0,63.4,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
6300000000.0,109.0,3,2,Tập đoàn Vingroup
6430000000.0,111.0,3,2,Tân Hoàng Minh Group
2400000000.0,84.0,3,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3970000000.0,116.44,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
3800000000.0,72.0,2,2,Tập đoàn Vingroup
6799000000.0,143.4,3,2,Công ty CP Tập đoàn Sunshine
2600000000.0,63.02,2,2,Công ty CP Đầu tư Phú Thượng 
3300000000.0,84.7,2,1,Công ty TNHH phát triển khu đô thị Nam Thăng Long
4200000000.0,84.0,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
5200000000.0,93.0,3,2,Tập đoàn Vingroup
1730000000.0,54.0,1,1,Công ty TNHH Gamuda Land Việt Nam
1550000000.0,50.0,2,2,
3950000000.0,70.0,2,2,Công ty CP Đầu Tư Xây Dựng và Phát Triển Đô Thị Sông Đà
3200000000.0,80.0,2,2,Công ty CP Đầu tư Dầu khí Toàn cầu 
2450000000.0,88.0,2,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
3200000000.0,87.0,2,2,Tập đoàn Vingroup
1400000000.0,76.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1600000000.0,80.0,3,2,
2000000000.0,62.0,2,2,
3200000000.0,73.0,2,2,Công ty CP Đại Việt Trí Tuệ
2500000000.0,86.0,3,2,Công ty TNHH Thiên Hương
2900000000.0,88.24,3,2,Công ty CP Sông Đà 7
3589000000.0,97.0,3,2,Công ty Cổ phần Tập đoàn FLC
5500000000.0,114.0,3,2,Công ty CP Đầu tư Phú Thượng 
3650000000.0,102.0,2,2,Tập đoàn Vingroup
3500000000.0,116.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
9600000000.0,155.0,3,3,Tân Hoàng Minh Group
1740000000.0,69.8,2,2,Tổng công ty 36 - Bộ quốc phòng
4480000000.0,127.6,3,2,Tập đoàn Hà Đô
1850000000.0,57.0,2,1,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
1680000000.0,57.0,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
950000000.0,32.0,1,1,
1900000000.0,97.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
2790000000.0,67.16,2,1,Công ty CP Đầu tư Phú Thượng 
2800000000.0,97.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1840000000.0,80.0,2,1,Bộ Tham Mưu - Bộ Tư Lệnh Bộ Đội Biên Phòng
3500000000.0,76.0,2,2,Công ty TNHH Đầu tư C.T.L
2331000000.0,71.0,2,2,
1750000000.0,70.0,2,2,
3200000000.0,100.0,2,2,
2980000000.0,95.0,2,2,Tập đoàn Hà Đô
2000000000.0,84.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2300000000.0,82.0,3,2,
1920000000.0,62.3,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1850000000.0,100.0,2,2,Công ty CP Thi công cơ giới xây lắp
2254000000.0,92.0,2,2,
2100000000.0,103.0,3,3,Công ty CP Đầu tư Xây dựng Hạ tầng và Giao Thông
3500000000.0,84.4,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
3000000000.0,96.0,3,2,
3200000000.0,70.0,2,2,Công ty CP Hóa Dầu Quân Đội
2050000000.0,66.8,2,2,Công ty CP Ngôi sao An Bình
1000000000.0,74.0,2,2,Công ty Cổ phần Tập đoàn FLC
2513000000.0,76.97,2,2,
2519000000.0,75.54,2,2,
2708000000.0,75.44,2,2,
2000000000.0,50.0,2,1,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
1110000000.0,57.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
2550000000.0,87.3,2,2,Tập đoàn Hòa Phát
1070000000.0,40.0,1,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
3700000000.0,127.0,3,2,Công ty CP Xây dựng Công nghiệp - DESCON
2696000000.0,74.83,2,2,
3250000000.0,98.0,2,2,Tập đoàn Hà Đô
2650000000.0,73.0,2,1,Công ty CP Xây dựng Sông Hồng - Incomex
4000000000.0,133.0,3,2, Công ty TNHH Một thành viên quản lý và phát triển nhà Hà Nội
3150000000.0,94.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
9300000000.0,123.0,3,2,Công ty CP Tập đoàn Trung Thủy
2700000000.0,93.8,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1500000000.0,60.0,2,1,
2134000000.0,90.14,3,2,Công ty CP Đầu tư Văn Phú - Invest
2850000000.0,102.0,3,2,Công ty CP Ngôi sao An Bình
8400000000.0,165.0,4,3,Công ty CP quan hệ Quốc tế Đầu tư Sản xuất - Ciri
2600000000.0,78.23,3,2,
2200000000.0,69.05,2,2,
3600000000.0,106.2,2,2,Tổng Công ty Viglacera
3460000000.0,81.0,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
1800000000.0,67.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
4850000000.0,86.0,2,3,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần
1500000000.0,130.0,3,2,
9200000000.0,162.0,4,2,Tập đoàn Sun Group
1800000000.0,74.0,3,2,
